DATA,SESSAO,HORA,PRECO_PT,PRECO_ES
6/11/2015,2,18,58,58
6/11/2015,2,19,60.23,60.23
6/11/2015,2,20,63.58,63.58
6/11/2015,2,21,63.39,63.39
6/11/2015,2,22,61.29,61.29
6/11/2015,2,23,57.26,57.26
6/11/2015,2,24,56.7,56.7
6/11/2015,3,5,38.93,38.93
6/11/2015,3,6,40.33,40.33
6/11/2015,3,7,41.01,41.01
6/11/2015,3,8,56.26,56.26
6/11/2015,3,9,58.93,58.93
6/11/2015,3,10,62,62
6/11/2015,3,11,59.7,59.7
6/11/2015,3,12,58.59,58.59
6/11/2015,3,13,57.65,57.65
6/11/2015,3,14,55.87,55.87
6/11/2015,3,15,55.81,55.81
6/11/2015,3,16,56.16,56.16
6/11/2015,3,17,56.69,56.69
6/11/2015,3,18,58,58
6/11/2015,3,19,60.13,60.13
6/11/2015,3,20,63.48,63.48
6/11/2015,3,21,62.59,62.59
6/11/2015,3,22,59.63,59.63
6/11/2015,3,23,54.6,54.6
6/11/2015,3,24,51.7,51.7
6/11/2015,4,8,56.6,56.6
6/11/2015,4,9,60,60
6/11/2015,4,10,63.88,63.88
6/11/2015,4,11,61.7,61.7
6/11/2015,4,12,57.85,57.85
6/11/2015,4,13,57.35,57.35
6/11/2015,4,14,56.57,56.57
6/11/2015,4,15,56.7,56.7
6/11/2015,4,16,56.51,56.51
6/11/2015,4,17,55.83,55.83
6/11/2015,4,18,58,58
6/11/2015,4,19,60.13,60.13
6/11/2015,4,20,63.31,63.31
6/11/2015,4,21,62.72,62.72
6/11/2015,4,22,59.12,59.12
6/11/2015,4,23,51.55,51.55
6/11/2015,4,24,51.33,51.33
6/11/2015,5,12,58.37,58.37
6/11/2015,5,13,59.1,59.1
6/11/2015,5,14,58.2,58.2
6/11/2015,5,15,56.4,56.4
6/11/2015,5,16,56.61,56.61
6/11/2015,5,17,57.33,57.33
6/11/2015,5,18,59.5,59.5
6/11/2015,5,19,60.77,60.77
6/11/2015,5,20,63.49,63.49
6/11/2015,5,21,62.91,62.91
6/11/2015,5,22,57.19,57.19
6/11/2015,5,23,50.6,50.6
6/11/2015,5,24,51,51
6/11/2015,6,16,56.4,56.4
6/11/2015,6,17,56.69,56.69
6/11/2015,6,18,57,57
6/11/2015,6,19,63.47,63.47
6/11/2015,6,20,65.37,65.37
6/11/2015,6,21,63.47,63.47
6/11/2015,6,22,57.19,57.19
6/11/2015,6,23,52.1,52.1
6/11/2015,6,24,48.7,48.7
6/11/2015,7,22,57.89,57.89
6/11/2015,7,23,52.14,52.14
6/11/2015,7,24,45,45
7/11/2015,0,1,55.69,55.69
7/11/2015,0,2,46.66,46.66
7/11/2015,0,3,42.3,42.3
7/11/2015,0,4,40.4,40.4
7/11/2015,0,5,40.4,40.4
7/11/2015,0,6,40.5,40.5
7/11/2015,0,7,41.51,41.51
7/11/2015,0,8,44,44
7/11/2015,0,9,48.37,48.37
7/11/2015,0,10,51.67,51.67
7/11/2015,0,11,52.5,52.5
7/11/2015,0,12,52,52
7/11/2015,0,13,52.1,52.1
7/11/2015,0,14,54.1,54.1
7/11/2015,0,15,52.1,52.1
7/11/2015,0,16,52.1,52.1
7/11/2015,0,17,55.5,55.5
7/11/2015,0,18,56.51,56.51
7/11/2015,0,19,58.1,58.1
7/11/2015,0,20,57.78,57.78
7/11/2015,0,21,57.19,57.19
7/11/2015,0,22,56.69,56.69
7/11/2015,0,23,55.69,55.69
7/11/2015,0,24,46.66,46.66
7/11/2015,1,1,45,45
7/11/2015,1,2,45.4,45.4
7/11/2015,1,3,42.3,42.3
7/11/2015,1,4,40.4,40.4
7/11/2015,1,5,40.4,40.4
7/11/2015,1,6,40.18,40.18
7/11/2015,1,7,41.01,41.01
7/11/2015,1,8,40.55,40.55
7/11/2015,1,9,44.94,44.94
7/11/2015,1,10,50.67,50.67
7/11/2015,1,11,52.51,52.51
7/11/2015,1,12,52,52
7/11/2015,1,13,51.1,51.1
7/11/2015,1,14,52.63,52.63
7/11/2015,1,15,52.1,52.1
7/11/2015,1,16,52.63,52.63
7/11/2015,1,17,55.5,55.5
7/11/2015,1,18,57,57
7/11/2015,1,19,59.11,59.11
7/11/2015,1,20,57.78,57.78
7/11/2015,1,21,57.19,57.19
7/11/2015,1,22,56.97,56.97
7/11/2015,1,23,55.9,55.9
7/11/2015,1,24,47.38,47.38
7/11/2015,2,1,39.1,39.1
7/11/2015,2,2,39.5,39.5
7/11/2015,2,3,39.85,39.85
7/11/2015,2,4,39.85,39.85
7/11/2015,2,5,39.85,39.85
7/11/2015,2,6,39.85,39.85
7/11/2015,2,7,40.14,40.14
7/11/2015,2,8,42.1,42.1
7/11/2015,2,9,48.37,48.37
7/11/2015,2,10,51.67,51.67
7/11/2015,2,11,53,53
7/11/2015,2,12,52,52
7/11/2015,2,13,52.1,52.1
7/11/2015,2,14,52.75,52.75
7/11/2015,2,15,51,51
7/11/2015,2,16,52.1,52.1
7/11/2015,2,17,55.63,55.63
7/11/2015,2,18,57,57
7/11/2015,2,19,58.62,58.62
7/11/2015,2,20,59.11,59.11
7/11/2015,2,21,58.91,58.91
7/11/2015,2,22,57,57
7/11/2015,2,23,56.74,56.74
7/11/2015,2,24,48.06,48.06
7/11/2015,3,5,36.6,36.6
7/11/2015,3,6,39.5,39.5
7/11/2015,3,7,36,36
7/11/2015,3,8,40.1,40.1
7/11/2015,3,9,46.37,46.37
7/11/2015,3,10,49.67,49.67
7/11/2015,3,11,52,52
7/11/2015,3,12,51,51
7/11/2015,3,13,50.1,50.1
7/11/2015,3,14,49.75,49.75
7/11/2015,3,15,48,48
7/11/2015,3,16,51.1,51.1
7/11/2015,3,17,55.5,55.5
7/11/2015,3,18,56.1,56.1
7/11/2015,3,19,58.1,58.1
7/11/2015,3,20,57.3,57.3
7/11/2015,3,21,56.66,56.66
7/11/2015,3,22,56.19,56.19
7/11/2015,3,23,55.7,55.7
7/11/2015,3,24,46.91,46.91
7/11/2015,4,8,39.9,39.9
7/11/2015,4,9,44.77,44.77
7/11/2015,4,10,49.67,49.67
7/11/2015,4,11,47.63,47.63
7/11/2015,4,12,46,46
7/11/2015,4,13,45.1,45.1
7/11/2015,4,14,46.75,46.75
7/11/2015,4,15,43,43
7/11/2015,4,16,44.54,44.54
7/11/2015,4,17,44.54,44.54
7/11/2015,4,18,47.63,47.63
7/11/2015,4,19,56.6,56.6
7/11/2015,4,20,56.53,56.53
7/11/2015,4,21,49.1,49.1
7/11/2015,4,22,55.59,55.59
7/11/2015,4,23,54.44,54.44
7/11/2015,4,24,46.66,46.66
7/11/2015,5,12,40,40
7/11/2015,5,13,40.67,40.67
7/11/2015,5,14,40,40
7/11/2015,5,15,40,40
7/11/2015,5,16,40,40
7/11/2015,5,17,41.54,41.54
7/11/2015,5,18,44.87,44.87
7/11/2015,5,19,57.1,57.1
7/11/2015,5,20,54,54
7/11/2015,5,21,49.98,49.98
7/11/2015,5,22,51.69,51.69
7/11/2015,5,23,50.69,50.69
7/11/2015,5,24,44.16,44.16
7/11/2015,6,16,39.39,39.39
7/11/2015,6,17,37,37
7/11/2015,6,18,40,40
7/11/2015,6,19,53.01,53.01
7/11/2015,6,20,49.5,49.5
7/11/2015,6,21,48.25,48.25
7/11/2015,6,22,48.5,48.5
7/11/2015,6,23,47.63,47.63
7/11/2015,6,24,41.16,41.16
7/11/2015,7,22,56.69,56.69
7/11/2015,7,23,54.7,54.7
7/11/2015,7,24,38.6,38.6
8/11/2015,0,1,40.2,40.2
8/11/2015,0,2,35.19,35.19
8/11/2015,0,3,30.16,30.16
8/11/2015,0,4,28.01,28.01
8/11/2015,0,5,26.2,26.2
8/11/2015,0,6,26.38,26.38
8/11/2015,0,7,26.42,26.42
8/11/2015,0,8,26.51,26.51
8/11/2015,0,9,28.01,28.01
8/11/2015,0,10,34.43,34.43
8/11/2015,0,11,36.69,36.69
8/11/2015,0,12,37.65,37.65
8/11/2015,0,13,38.45,38.45
8/11/2015,0,14,38.75,38.75
8/11/2015,0,15,39.01,39.01
8/11/2015,0,16,37.3,37.3
8/11/2015,0,17,37.2,37.2
8/11/2015,0,18,44.03,44.03
8/11/2015,0,19,55.69,55.69
8/11/2015,0,20,60.01,60.01
8/11/2015,0,21,63.03,63.03
8/11/2015,0,22,64.69,64.69
8/11/2015,0,23,60.01,60.01
8/11/2015,0,24,56.7,56.7
8/11/2015,1,1,38.1,38.1
8/11/2015,1,2,32.19,32.19
8/11/2015,1,3,27.16,27.16
8/11/2015,1,4,25.01,25.01
8/11/2015,1,5,23.2,23.2
8/11/2015,1,6,23.38,23.38
8/11/2015,1,7,23.42,23.42
8/11/2015,1,8,24.65,24.65
8/11/2015,1,9,25.01,25.01
8/11/2015,1,10,31.23,31.23
8/11/2015,1,11,33.69,33.69
8/11/2015,1,12,36.65,36.65
8/11/2015,1,13,38.1,38.1
8/11/2015,1,14,40.8,40.8
8/11/2015,1,15,40,40
8/11/2015,1,16,38.23,38.23
8/11/2015,1,17,37.6,37.6
8/11/2015,1,18,41.03,41.03
8/11/2015,1,19,55.19,55.19
8/11/2015,1,20,60.01,60.01
8/11/2015,1,21,61.98,61.98
8/11/2015,1,22,63.25,63.25
8/11/2015,1,23,59.01,59.01
8/11/2015,1,24,55.7,55.7
8/11/2015,2,1,40.2,40.2
8/11/2015,2,2,32.6,32.6
8/11/2015,2,3,25.68,25.68
8/11/2015,2,4,25.09,25.09
8/11/2015,2,5,23.19,23.19
8/11/2015,2,6,24.48,24.48
8/11/2015,2,7,26.11,26.11
8/11/2015,2,8,25.68,25.68
8/11/2015,2,9,26.01,26.01
8/11/2015,2,10,28.4,28.4
8/11/2015,2,11,33.5,33.5
8/11/2015,2,12,37.65,37.65
8/11/2015,2,13,39.45,39.45
8/11/2015,2,14,41.75,41.75
8/11/2015,2,15,42,42
8/11/2015,2,16,41.79,41.79
8/11/2015,2,17,40.2,40.2
8/11/2015,2,18,40.95,40.95
8/11/2015,2,19,55.69,55.69
8/11/2015,2,20,59.65,59.65
8/11/2015,2,21,61.53,61.53
8/11/2015,2,22,62.69,62.69
8/11/2015,2,23,58.01,58.01
8/11/2015,2,24,55.2,55.2
8/11/2015,3,5,21.06,21.06
8/11/2015,3,6,23.38,23.38
8/11/2015,3,7,26.42,26.42
8/11/2015,3,8,26.51,26.51
8/11/2015,3,9,28.01,28.01
8/11/2015,3,10,33.4,33.4
8/11/2015,3,11,34.1,34.1
8/11/2015,3,12,37.67,37.67
8/11/2015,3,13,40.45,40.45
8/11/2015,3,14,42.44,42.44
8/11/2015,3,15,43,43
8/11/2015,3,16,40.79,40.79
8/11/2015,3,17,40.2,40.2
8/11/2015,3,18,42.16,42.16
8/11/2015,3,19,55.69,55.69
8/11/2015,3,20,59.75,59.75
8/11/2015,3,21,61.98,61.98
8/11/2015,3,22,62.17,62.17
8/11/2015,3,23,58.11,58.11
8/11/2015,3,24,54.83,54.83
8/11/2015,4,8,27,27
8/11/2015,4,9,28.01,28.01
8/11/2015,4,10,25.68,25.68
8/11/2015,4,11,26.11,26.11
8/11/2015,4,12,31.2,31.2
8/11/2015,4,13,38.55,38.55
8/11/2015,4,14,40.75,40.75
8/11/2015,4,15,41.01,41.01
8/11/2015,4,16,40.3,40.3
8/11/2015,4,17,39.2,39.2
8/11/2015,4,18,41.33,41.33
8/11/2015,4,19,54.69,54.69
8/11/2015,4,20,59.65,59.65
8/11/2015,4,21,60.98,60.98
8/11/2015,4,22,62.82,62.82
8/11/2015,4,23,58.11,58.11
8/11/2015,4,24,55.2,55.2
8/11/2015,5,12,33.65,33.65
8/11/2015,5,13,35.98,35.98
8/11/2015,5,14,37.5,37.5
8/11/2015,5,15,39.01,39.01
8/11/2015,5,16,37.8,37.8
8/11/2015,5,17,37.7,37.7
8/11/2015,5,18,40.95,40.95
8/11/2015,5,19,55.25,55.25
8/11/2015,5,20,60.01,60.01
8/11/2015,5,21,61.16,61.16
8/11/2015,5,22,63.38,63.38
8/11/2015,5,23,58.81,58.81
8/11/2015,5,24,55.7,55.7
8/11/2015,6,16,43.33,43.33
8/11/2015,6,17,42.2,42.2
8/11/2015,6,18,44.54,44.54
8/11/2015,6,19,57.78,57.78
8/11/2015,6,20,60.5,60.5
8/11/2015,6,21,61,61
8/11/2015,6,22,60.16,60.16
8/11/2015,6,23,58.81,58.81
8/11/2015,6,24,56.02,56.02
8/11/2015,7,22,59.51,59.51
8/11/2015,7,23,58.81,58.81
8/11/2015,7,24,51.7,51.7
9/11/2015,0,1,56.7,56.7
9/11/2015,0,2,54.61,54.61
9/11/2015,0,3,50.07,50.07
9/11/2015,0,4,46.85,46.85
9/11/2015,0,5,46,46
9/11/2015,0,6,47.44,47.44
9/11/2015,0,7,56.6,56.6
9/11/2015,0,8,58.8,58.8
9/11/2015,0,9,59.59,59.59
9/11/2015,0,10,62,62
9/11/2015,0,11,61,61
9/11/2015,0,12,59.59,59.59
9/11/2015,0,13,60.01,60.01
9/11/2015,0,14,59.59,59.59
9/11/2015,0,15,58.63,58.63
9/11/2015,0,16,58.1,58.1
9/11/2015,0,17,58.69,58.69
9/11/2015,0,18,60.83,60.83
9/11/2015,0,19,65,65
9/11/2015,0,20,67.48,67.48
9/11/2015,0,21,67.48,67.48
9/11/2015,0,22,65.19,65.19
9/11/2015,0,23,59.5,59.5
9/11/2015,0,24,56.69,56.69
9/11/2015,1,1,55.1,55.1
9/11/2015,1,2,48.61,48.61
9/11/2015,1,3,49.07,49.07
9/11/2015,1,4,44.89,44.89
9/11/2015,1,5,43.48,43.48
9/11/2015,1,6,42.99,42.99
9/11/2015,1,7,53.1,53.1
9/11/2015,1,8,58.78,58.78
9/11/2015,1,9,59.61,59.61
9/11/2015,1,10,62,62
9/11/2015,1,11,61,61
9/11/2015,1,12,59.59,59.59
9/11/2015,1,13,60.01,60.01
9/11/2015,1,14,59.59,59.59
9/11/2015,1,15,58.63,58.63
9/11/2015,1,16,58.1,58.1
9/11/2015,1,17,58.69,58.69
9/11/2015,1,18,60.83,60.83
9/11/2015,1,19,65.4,65.4
9/11/2015,1,20,67.48,67.48
9/11/2015,1,21,67.78,67.78
9/11/2015,1,22,65.69,65.69
9/11/2015,1,23,59.5,59.5
9/11/2015,1,24,56.69,56.69
9/11/2015,2,1,58.63,58.63
9/11/2015,2,2,44.99,44.99
9/11/2015,2,3,51.25,51.25
9/11/2015,2,4,50,50
9/11/2015,2,5,49,49
9/11/2015,2,6,44.68,44.68
9/11/2015,2,7,54.94,54.94
9/11/2015,2,8,58.8,58.8
9/11/2015,2,9,59.73,59.73
9/11/2015,2,10,62,62
9/11/2015,2,11,61.14,61.14
9/11/2015,2,12,59.59,59.59
9/11/2015,2,13,59.21,59.21
9/11/2015,2,14,59.01,59.01
9/11/2015,2,15,58.63,58.63
9/11/2015,2,16,58.1,58.1
9/11/2015,2,17,58.69,58.69
9/11/2015,2,18,60.03,60.03
9/11/2015,2,19,65,65
9/11/2015,2,20,67.48,67.48
9/11/2015,2,21,67.48,67.48
9/11/2015,2,22,65.19,65.19
9/11/2015,2,23,59.5,59.5
9/11/2015,2,24,56.69,56.69
9/11/2015,3,5,49.75,49.75
9/11/2015,3,6,50,50
9/11/2015,3,7,52.94,52.94
9/11/2015,3,8,58.8,58.8
9/11/2015,3,9,59.61,59.61
9/11/2015,3,10,62.02,62.02
9/11/2015,3,11,61.01,61.01
9/11/2015,3,12,59.59,59.59
9/11/2015,3,13,58.61,58.61
9/11/2015,3,14,59.21,59.21
9/11/2015,3,15,58.63,58.63
9/11/2015,3,16,58.1,58.1
9/11/2015,3,17,58.69,58.69
9/11/2015,3,18,60.08,60.08
9/11/2015,3,19,65,65
9/11/2015,3,20,67.48,67.48
9/11/2015,3,21,67.49,67.49
9/11/2015,3,22,65.19,65.19
9/11/2015,3,23,59.5,59.5
9/11/2015,3,24,56.69,56.69
9/11/2015,4,8,57.36,57.36
9/11/2015,4,9,59.59,59.59
9/11/2015,4,10,60.4,60.4
9/11/2015,4,11,60,60
9/11/2015,4,12,59.21,59.21
9/11/2015,4,13,59.81,59.81
9/11/2015,4,14,59.21,59.21
9/11/2015,4,15,58.28,58.28
9/11/2015,4,16,57.78,57.78
9/11/2015,4,17,57.34,57.34
9/11/2015,4,18,59,59
9/11/2015,4,19,65.4,65.4
9/11/2015,4,20,67.55,67.55
9/11/2015,4,21,67.99,67.99
9/11/2015,4,22,65.69,65.69
9/11/2015,4,23,59.5,59.5
9/11/2015,4,24,55.92,55.92
9/11/2015,5,12,57,57
9/11/2015,5,13,55,55
9/11/2015,5,14,48.3,48.3
9/11/2015,5,15,54,54
9/11/2015,5,16,57,57
9/11/2015,5,17,55,55
9/11/2015,5,18,58.4,58.4
9/11/2015,5,19,66.9,66.9
9/11/2015,5,20,68.01,68.01
9/11/2015,5,21,68.01,68.01
9/11/2015,5,22,65.7,65.7
9/11/2015,5,23,59.5,59.5
9/11/2015,5,24,55.82,55.82
9/11/2015,6,16,46.2,46.2
9/11/2015,6,17,46.84,46.84
9/11/2015,6,18,50,50
9/11/2015,6,19,65,65
9/11/2015,6,20,66.88,66.88
9/11/2015,6,21,67.48,67.48
9/11/2015,6,22,64,64
9/11/2015,6,23,59.49,59.49
9/11/2015,6,24,48,48
9/11/2015,7,22,62.69,62.69
9/11/2015,7,23,59.53,59.53
9/11/2015,7,24,50,50
10/11/2015,0,1,58.51,58.51
10/11/2015,0,2,53.5,53.5
10/11/2015,0,3,49.23,49.23
10/11/2015,0,4,48.92,48.92
10/11/2015,0,5,48.54,48.54
10/11/2015,0,6,49.23,49.23
10/11/2015,0,7,56.57,56.57
10/11/2015,0,8,60.58,60.58
10/11/2015,0,9,62,62
10/11/2015,0,10,63,63
10/11/2015,0,11,61.96,61.96
10/11/2015,0,12,60.3,60.3
10/11/2015,0,13,60.9,60.9
10/11/2015,0,14,60.01,60.01
10/11/2015,0,15,59.48,59.48
10/11/2015,0,16,59.01,59.01
10/11/2015,0,17,59.76,59.76
10/11/2015,0,18,61.01,61.01
10/11/2015,0,19,66.69,66.69
10/11/2015,0,20,69.49,69.49
10/11/2015,0,21,69.49,69.49
10/11/2015,0,22,66.53,66.53
10/11/2015,0,23,62.6,62.6
10/11/2015,0,24,59.3,59.3
10/11/2015,1,1,57.02,57.02
10/11/2015,1,2,51.52,51.52
10/11/2015,1,3,47.5,47.5
10/11/2015,1,4,47.92,47.92
10/11/2015,1,5,47.04,47.04
10/11/2015,1,6,47.23,47.23
10/11/2015,1,7,55.07,55.07
10/11/2015,1,8,59.79,59.79
10/11/2015,1,9,61.4,61.4
10/11/2015,1,10,62.85,62.85
10/11/2015,1,11,61.86,61.86
10/11/2015,1,12,60.04,60.04
10/11/2015,1,13,60.4,60.4
10/11/2015,1,14,59.01,59.01
10/11/2015,1,15,58.01,58.01
10/11/2015,1,16,58.01,58.01
10/11/2015,1,17,58.76,58.76
10/11/2015,1,18,60.51,60.51
10/11/2015,1,19,67.01,67.01
10/11/2015,1,20,69.53,69.53
10/11/2015,1,21,69.8,69.8
10/11/2015,1,22,66.54,66.54
10/11/2015,1,23,61.79,61.79
10/11/2015,1,24,58.84,58.84
10/11/2015,2,1,55.58,55.58
10/11/2015,2,2,44.9,44.9
10/11/2015,2,3,45,42
10/11/2015,2,4,44.5,44.5
10/11/2015,2,5,45,45
10/11/2015,2,6,44.9,44.9
10/11/2015,2,7,51.57,51.57
10/11/2015,2,8,57.58,57.58
10/11/2015,2,9,60.9,60.9
10/11/2015,2,10,62.17,62.17
10/11/2015,2,11,61.36,61.36
10/11/2015,2,12,59.49,59.49
10/11/2015,2,13,60,60
10/11/2015,2,14,57.56,57.56
10/11/2015,2,15,57.01,57.01
10/11/2015,2,16,56.7,56.7
10/11/2015,2,17,57.32,57.32
10/11/2015,2,18,60.46,60.46
10/11/2015,2,19,67,67
10/11/2015,2,20,69.49,69.49
10/11/2015,2,21,69.49,69.49
10/11/2015,2,22,66.53,66.53
10/11/2015,2,23,61.6,61.6
10/11/2015,2,24,59.34,59.34
10/11/2015,3,5,44.01,44.01
10/11/2015,3,6,44.01,44.01
10/11/2015,3,7,44.99,44.99
10/11/2015,3,8,52.58,52.58
10/11/2015,3,9,59.4,59.4
10/11/2015,3,10,60.43,60.43
10/11/2015,3,11,60.74,60.74
10/11/2015,3,12,59.08,59.08
10/11/2015,3,13,58.98,58.98
10/11/2015,3,14,57.1,57.1
10/11/2015,3,15,56.51,56.51
10/11/2015,3,16,57.01,57.01
10/11/2015,3,17,58.54,58.54
10/11/2015,3,18,59.79,59.79
10/11/2015,3,19,66.68,66.68
10/11/2015,3,20,69.46,69.46
10/11/2015,3,21,69.49,69.49
10/11/2015,3,22,66.53,66.53
10/11/2015,3,23,61.38,61.38
10/11/2015,3,24,59.24,59.24
10/11/2015,4,8,54.33,54.33
10/11/2015,4,9,56.25,56.25
10/11/2015,4,10,61.33,61.33
10/11/2015,4,11,61.86,61.86
10/11/2015,4,12,59.3,59.3
10/11/2015,4,13,59.81,59.81
10/11/2015,4,14,58.01,58.01
10/11/2015,4,15,57.11,57.11
10/11/2015,4,16,56.06,56.06
10/11/2015,4,17,56.86,56.86
10/11/2015,4,18,59.64,59.64
10/11/2015,4,19,65.92,65.92
10/11/2015,4,20,69.49,69.49
10/11/2015,4,21,69.87,69.87
10/11/2015,4,22,67,67
10/11/2015,4,23,61.6,61.6
10/11/2015,4,24,57.75,57.75
10/11/2015,5,12,58.3,58.3
10/11/2015,5,13,58.36,58.36
10/11/2015,5,14,57.01,57.01
10/11/2015,5,15,56.48,56.48
10/11/2015,5,16,55,55
10/11/2015,5,17,51.93,51.93
10/11/2015,5,18,56,56
10/11/2015,5,19,65.86,65.86
10/11/2015,5,20,69.5,69.5
10/11/2015,5,21,69.5,69.5
10/11/2015,5,22,66.54,66.54
10/11/2015,5,23,60.1,60.1
10/11/2015,5,24,57.34,57.34
10/11/2015,6,16,55.32,55.32
10/11/2015,6,17,54.23,54.23
10/11/2015,6,18,60.46,60.46
10/11/2015,6,19,67.69,67.69
10/11/2015,6,20,70.69,70.69
10/11/2015,6,21,70.69,70.69
10/11/2015,6,22,66.88,66.88
10/11/2015,6,23,62.85,62.85
10/11/2015,6,24,56.34,56.34
10/11/2015,7,22,66.53,66.53
10/11/2015,7,23,58.75,58.75
10/11/2015,7,24,56.4,56.4
11/11/2015,0,1,59.76,59.76
11/11/2015,0,2,55.2,55.2
11/11/2015,0,3,52.38,52.38
11/11/2015,0,4,49.23,49.23
11/11/2015,0,5,49.23,49.23
11/11/2015,0,6,50,50
11/11/2015,0,7,56.7,56.7
11/11/2015,0,8,61.6,61.6
11/11/2015,0,9,62.01,62.01
11/11/2015,0,10,64.02,64.02
11/11/2015,0,11,63.12,63.12
11/11/2015,0,12,61.6,61.6
11/11/2015,0,13,60.69,60.69
11/11/2015,0,14,60.69,60.69
11/11/2015,0,15,59.02,59.02
11/11/2015,0,16,58.69,58.69
11/11/2015,0,17,59.48,59.48
11/11/2015,0,18,62.1,62.1
11/11/2015,0,19,66.19,66.19
11/11/2015,0,20,68.7,68.7
11/11/2015,0,21,68.95,68.95
11/11/2015,0,22,66.5,66.5
11/11/2015,0,23,62.1,62.1
11/11/2015,0,24,58.51,58.51
11/11/2015,1,1,59,59
11/11/2015,1,2,54.7,54.7
11/11/2015,1,3,52.25,52.25
11/11/2015,1,4,49.23,49.23
11/11/2015,1,5,49.8,49.8
11/11/2015,1,6,50.5,50.5
11/11/2015,1,7,56.1,56.1
11/11/2015,1,8,62.02,62.02
11/11/2015,1,9,63.18,63.18
11/11/2015,1,10,65.35,65.35
11/11/2015,1,11,63.74,63.74
11/11/2015,1,12,62.84,62.84
11/11/2015,1,13,62.01,62.01
11/11/2015,1,14,61.21,61.21
11/11/2015,1,15,59.52,59.52
11/11/2015,1,16,59.19,59.19
11/11/2015,1,17,59.98,59.98
11/11/2015,1,18,62.1,62.1
11/11/2015,1,19,65.3,65.3
11/11/2015,1,20,67.7,67.7
11/11/2015,1,21,67.12,67.12
11/11/2015,1,22,66.5,66.5
11/11/2015,1,23,62.1,62.1
11/11/2015,1,24,59.03,59.03
11/11/2015,2,1,58,58
11/11/2015,2,2,55,55
11/11/2015,2,3,52.36,52.36
11/11/2015,2,4,49.24,49.24
11/11/2015,2,5,50.25,50.25
11/11/2015,2,6,50.5,50.5
11/11/2015,2,7,56.7,56.7
11/11/2015,2,8,62.13,62.13
11/11/2015,2,9,64.01,64.01
11/11/2015,2,10,66.12,66.12
11/11/2015,2,11,64.72,64.72
11/11/2015,2,12,63.1,63.1
11/11/2015,2,13,62.51,62.51
11/11/2015,2,14,62.01,62.01
11/11/2015,2,15,60.86,60.86
11/11/2015,2,16,59.94,59.94
11/11/2015,2,17,60.48,60.48
11/11/2015,2,18,62.13,62.13
11/11/2015,2,19,66.19,66.19
11/11/2015,2,20,67.87,67.87
11/11/2015,2,21,67.95,67.95
11/11/2015,2,22,66.84,66.84
11/11/2015,2,23,62.1,62.1
11/11/2015,2,24,60.53,60.53
11/11/2015,3,5,45.66,45.66
11/11/2015,3,6,45.66,45.66
11/11/2015,3,7,57.01,57.01
11/11/2015,3,8,63.01,63.01
11/11/2015,3,9,64.78,64.78
11/11/2015,3,10,67.01,67.01
11/11/2015,3,11,65.12,65.12
11/11/2015,3,12,63.4,63.4
11/11/2015,3,13,62.91,62.91
11/11/2015,3,14,62.02,62.02
11/11/2015,3,15,61.12,61.12
11/11/2015,3,16,60.79,60.79
11/11/2015,3,17,61.31,61.31
11/11/2015,3,18,63.01,63.01
11/11/2015,3,19,66.19,66.19
11/11/2015,3,20,68.7,68.7
11/11/2015,3,21,68.95,68.95
11/11/2015,3,22,68.78,68.78
11/11/2015,3,23,63.18,63.18
11/11/2015,3,24,61.31,61.31
11/11/2015,4,8,62.82,62.82
11/11/2015,4,9,64.34,64.34
11/11/2015,4,10,69.01,69.01
11/11/2015,4,11,66.32,66.32
11/11/2015,4,12,62.82,62.82
11/11/2015,4,13,61.91,61.91
11/11/2015,4,14,61.66,61.66
11/11/2015,4,15,59.5,59.5
11/11/2015,4,16,59.24,59.24
11/11/2015,4,17,59.96,59.96
11/11/2015,4,18,63.03,63.03
11/11/2015,4,19,68.12,68.12
11/11/2015,4,20,70,70
11/11/2015,4,21,70,70
11/11/2015,4,22,70.5,70.5
11/11/2015,4,23,63.4,63.4
11/11/2015,4,24,61.17,61.17
11/11/2015,5,12,63.4,63.4
11/11/2015,5,13,63.01,63.01
11/11/2015,5,14,62.08,62.08
11/11/2015,5,15,61.31,61.31
11/11/2015,5,16,59.89,59.89
11/11/2015,5,17,61.31,61.31
11/11/2015,5,18,63.18,63.18
11/11/2015,5,19,68.12,68.12
11/11/2015,5,20,69.2,69.2
11/11/2015,5,21,68.96,68.96
11/11/2015,5,22,70.16,70.16
11/11/2015,5,23,63.51,63.51
11/11/2015,5,24,59.89,59.89
11/11/2015,6,16,58.69,58.69
11/11/2015,6,17,59.48,59.48
11/11/2015,6,18,62.1,62.1
11/11/2015,6,19,66.19,66.19
11/11/2015,6,20,68.7,68.7
11/11/2015,6,21,69.01,69.01
11/11/2015,6,22,66.5,66.5
11/11/2015,6,23,62.35,62.35
11/11/2015,6,24,58.51,58.51
11/11/2015,7,22,65,65
11/11/2015,7,23,60.71,60.71
11/11/2015,7,24,57.08,57.08
12/11/2015,0,1,59.3,59.3
12/11/2015,0,2,56.7,56.7
12/11/2015,0,3,55,55
12/11/2015,0,4,53,53
12/11/2015,0,5,52.3,52.3
12/11/2015,0,6,54.2,54.2
12/11/2015,0,7,56.82,56.82
12/11/2015,0,8,60.12,60.12
12/11/2015,0,9,60.12,60.12
12/11/2015,0,10,62,62
12/11/2015,0,11,60.83,60.83
12/11/2015,0,12,60.6,60.6
